"locus_tag","gene_id"
"SAOUHSC_02522","3921113"
"SAOUHSC_02523","3921114"
"SAOUHSC_02524","3921115"
"SAOUHSC_02525","3921116"
"SAOUHSC_02527","3921117"
"SAOUHSC_02528","3921118"
"SAOUHSC_02529","3921119"
"SAOUHSC_02530","3921120"
"SAOUHSC_02531","3921121"
"SAOUHSC_02532","3921122"
"SAOUHSC_02533","3921123"
"SAOUHSC_02534","3921124"
"SAOUHSC_02535","3921125"
"SAOUHSC_02536","3921126"
"SAOUHSC_02537","3921127"
"SAOUHSC_02538","3921128"
"SAOUHSC_02540","3921129"
"SAOUHSC_02541","3921130"
"SAOUHSC_02542","3921131"
"SAOUHSC_02543","3921132"
"SAOUHSC_02544","3921133"
"SAOUHSC_02545","3921134"
"SAOUHSC_02546","3921135"
"SAOUHSC_02547","3921136"
"SAOUHSC_02549","3921137"
"SAOUHSC_02550","3921138"
"SAOUHSC_02551","3921139"
"SAOUHSC_02552","3921140"
"SAOUHSC_02553","3921141"
"SAOUHSC_02554","3921142"
"SAOUHSC_02555","3921143"
"SAOUHSC_02556","3921144"
"SAOUHSC_02557","3921145"
"SAOUHSC_02558","3921146"
"SAOUHSC_02559","3921147"
"SAOUHSC_02561","3921558"
"SAOUHSC_02562","3921559"
"SAOUHSC_02563","3921560"
"SAOUHSC_02564","3921561"
"SAOUHSC_02565","3921562"
"SAOUHSC_02566","3921563"
"SAOUHSC_02567","3921564"
"SAOUHSC_02568","3921565"
"SAOUHSC_02569","3921566"
"SAOUHSC_02570","3921567"
"SAOUHSC_02571","3921568"
"SAOUHSC_02572","3921569"
"SAOUHSC_02573","3921570"
"SAOUHSC_02574","3921571"
"SAOUHSC_02575","3921572"
"SAOUHSC_02576","3921573"
"gene-SAOUHSC_A02445",NA
"SAOUHSC_02577","3921574"
"SAOUHSC_02579","3921575"
"SAOUHSC_02580","3921576"
"gene-SAOUHSC_A02450",NA
"SAOUHSC_02581","3921577"
"SAOUHSC_02582","3921578"
"SAOUHSC_02583","3921579"
"SAOUHSC_02584","3921580"
"SAOUHSC_02585","3921581"
"SAOUHSC_02586","3921582"
"SAOUHSC_02587","3921583"
"SAOUHSC_02588","3921584"
"SAOUHSC_02589","3921585"
"SAOUHSC_02590","3921586"
"SAOUHSC_02591","3921587"
"SAOUHSC_02592","3921588"
"SAOUHSC_02593","3921589"
"SAOUHSC_02594","3921590"
"SAOUHSC_02595","3921591"
"SAOUHSC_02596","3921592"
"SAOUHSC_02597","3921593"
"SAOUHSC_02599","3921594"
"SAOUHSC_02600","3921595"
"SAOUHSC_02601","3921596"
"SAOUHSC_02602","3921380"
"SAOUHSC_02603","3921381"
"SAOUHSC_02604","3921382"
"SAOUHSC_02605","3921383"
"SAOUHSC_02606","3921384"
"SAOUHSC_02607","3921385"
"SAOUHSC_02608","3921386"
"SAOUHSC_02609","3921387"
"SAOUHSC_02610","3921388"
"SAOUHSC_02611","3921389"
"SAOUHSC_02612","3921390"
"SAOUHSC_02613","3921391"
"gene-SAOUHSC_A02483",NA
"SAOUHSC_02614","3921392"
"SAOUHSC_02615","3921393"
"SAOUHSC_02616","3921394"
"SAOUHSC_02618","3921395"
"SAOUHSC_02619","3921396"
"SAOUHSC_02620","3921397"
"SAOUHSC_02621","3921398"
"SAOUHSC_02622","3921399"
"SAOUHSC_02623","3921400"
"SAOUHSC_02624","3921401"
"SAOUHSC_02625","3921402"
"SAOUHSC_02626","3921403"
"SAOUHSC_02627","3921404"
"SAOUHSC_02628","3921405"
"SAOUHSC_02629","3921406"
"SAOUHSC_02630","3921407"
"SAOUHSC_02631","3921408"
"SAOUHSC_02632","3921409"
"SAOUHSC_02633","3921410"
"SAOUHSC_02634","3921411"
"SAOUHSC_02635","3921412"
"gene-SAOUHSC_A02503",NA
"SAOUHSC_02636","3921413"
"SAOUHSC_02637","3921414"
"SAOUHSC_02638","3921415"
"gene-SAOUHSC_A02505",NA
"SAOUHSC_02639","3921416"
"SAOUHSC_02640","3921417"
"SAOUHSC_02641","3921418"
"SAOUHSC_02643","3921205"
"SAOUHSC_02644","3921206"
"SAOUHSC_02645","3921207"
"SAOUHSC_02646","3921208"
"SAOUHSC_02647","3921209"
"SAOUHSC_02648","3921210"
"SAOUHSC_02649","3921211"
"SAOUHSC_02650","3921212"
"SAOUHSC_02651","3921213"
"SAOUHSC_02652","3921214"
"SAOUHSC_02653","3921215"
"SAOUHSC_02654","3921216"
"SAOUHSC_02655","3921217"
"SAOUHSC_02656","3921218"
"SAOUHSC_02657","3921219"
"SAOUHSC_02658","3921220"
"SAOUHSC_02659","3921221"
"SAOUHSC_02660","3921222"
"SAOUHSC_02661","3921223"
"SAOUHSC_02662","3921224"
"SAOUHSC_02663","3921225"
"SAOUHSC_02664","3921226"
"SAOUHSC_02665","3921227"
"SAOUHSC_02666","3921228"
"SAOUHSC_02667","3921229"
"SAOUHSC_02668","3921230"
"SAOUHSC_02669","3921231"
"SAOUHSC_02670","3921232"
"SAOUHSC_02671","3921233"
"SAOUHSC_02672","3921234"
"SAOUHSC_02673","3921235"
"SAOUHSC_02674","3921236"
"SAOUHSC_02675","3921237"
"SAOUHSC_02676","3921238"
"SAOUHSC_02677","3921239"
"SAOUHSC_02678","3921240"
"SAOUHSC_02679","3921241"
"SAOUHSC_02680","3921242"
"SAOUHSC_02681","3921243"
"SAOUHSC_02682","3919701"
"SAOUHSC_02683","3919702"
"SAOUHSC_02684","3919703"
"SAOUHSC_02685","3919704"
"SAOUHSC_02686","3919705"
"SAOUHSC_02687","3919706"
"SAOUHSC_02688","3919707"
"SAOUHSC_02689","3919708"
"SAOUHSC_02690","3919709"
"SAOUHSC_02691","3919710"
"SAOUHSC_02692","3919711"
"SAOUHSC_02693","3919712"
"SAOUHSC_02694","3919713"
"SAOUHSC_02695","3919714"
"SAOUHSC_02696","3919715"
"SAOUHSC_02697","3919716"
"SAOUHSC_02698","3919717"
"SAOUHSC_02699","3919718"
"SAOUHSC_02700","3919719"
"SAOUHSC_02701","3919720"
"SAOUHSC_02702","3919721"
"SAOUHSC_02703","3919722"
"SAOUHSC_02704","3919723"
"SAOUHSC_02705","3919724"
"SAOUHSC_02706","3919725"
"SAOUHSC_02707","3919726"
"SAOUHSC_02708","3919727"
"SAOUHSC_02709","3919728"
"SAOUHSC_02710","3919729"
"SAOUHSC_02711","3919730"
"SAOUHSC_02712","3919731"
"SAOUHSC_02713","3919732"
"SAOUHSC_02714","3919733"
"SAOUHSC_02715","3919734"
"SAOUHSC_02716","3919735"
"gene-SAOUHSC_A02577",NA
"SAOUHSC_02717","3919736"
"SAOUHSC_02718","3919737"
"SAOUHSC_02719","3919738"
"SAOUHSC_02720","3919739"
"SAOUHSC_02721","3921597"
"SAOUHSC_02722","3921598"
"SAOUHSC_02723","3921599"
"SAOUHSC_02724","3921600"
"SAOUHSC_02725","3921601"
"SAOUHSC_02726","3921602"
"SAOUHSC_02727","3921603"
"SAOUHSC_02728","3921604"
"SAOUHSC_02729","3921605"
"SAOUHSC_02731","3921606"
"SAOUHSC_02732","3921607"
"SAOUHSC_02733","3921608"
"SAOUHSC_02734","3921609"
"SAOUHSC_02736","3921610"
"SAOUHSC_02737","3921611"
"SAOUHSC_02738","3921612"
"SAOUHSC_02739","3921613"
"SAOUHSC_02740","3921614"
"SAOUHSC_02741","3921615"
"SAOUHSC_02742","3921616"
"SAOUHSC_02743","3921617"
"SAOUHSC_02744","3921618"
"SAOUHSC_02745","3921619"
"SAOUHSC_02746","3921620"
"SAOUHSC_02747","3921621"
"SAOUHSC_02750","3921622"
"SAOUHSC_02751","3921623"
"SAOUHSC_02752","3921624"
"SAOUHSC_02753","3921625"
"SAOUHSC_02754","3921626"
"SAOUHSC_02755","3921627"
"SAOUHSC_02756","3921628"
"SAOUHSC_02757","3921629"
"SAOUHSC_02758","3921630"
"SAOUHSC_02759","3921631"
"SAOUHSC_02760","3921632"
"SAOUHSC_02761","3921633"
"SAOUHSC_02762","3921634"
"SAOUHSC_02763","3921635"
"SAOUHSC_02764","3921419"
"SAOUHSC_02765","3921420"
"SAOUHSC_02766","3921421"
"SAOUHSC_02767","3921422"
"SAOUHSC_02768","3921423"
"SAOUHSC_02769","3921424"
"SAOUHSC_02770","3921425"
"SAOUHSC_02771","3921426"
"SAOUHSC_02772","3921427"
"SAOUHSC_02773","3921428"
"SAOUHSC_02774","3921429"
"SAOUHSC_02775","3921430"
"SAOUHSC_02776","3921431"
"gene-SAOUHSC_A02635",NA
"SAOUHSC_02777","3921432"
"SAOUHSC_02778","3921433"
"SAOUHSC_02779","3921434"
"SAOUHSC_02780","3921435"
"SAOUHSC_02781","3921436"
"SAOUHSC_02782","3921437"
"SAOUHSC_02783","3921438"
"SAOUHSC_02784","3921439"
"SAOUHSC_02785","3921440"
"SAOUHSC_02786","3921441"
"SAOUHSC_02787","3921442"
"SAOUHSC_02788","3921443"
"SAOUHSC_02789","3921444"
"SAOUHSC_02790","3921445"
"SAOUHSC_02791","3921446"
"SAOUHSC_02793","3921447"
"SAOUHSC_02794","3921448"
"SAOUHSC_02795","3921449"
"SAOUHSC_02796","3921450"
"SAOUHSC_02797","3921451"
"SAOUHSC_02798","3921452"
"SAOUHSC_02799","3921453"
"SAOUHSC_02800","3921454"
"SAOUHSC_02801","3921455"
"SAOUHSC_02802","3921456"
"SAOUHSC_02803","3921457"
"SAOUHSC_02804","3921244"
"SAOUHSC_02805","3921245"
"SAOUHSC_02806","3921246"
"SAOUHSC_02808","3921247"
"SAOUHSC_02809","3921248"
"SAOUHSC_02810","3921249"
"SAOUHSC_02811","3921250"
"SAOUHSC_02812","3921251"
"SAOUHSC_02813","3921252"
"SAOUHSC_02814","3921253"
"SAOUHSC_02815","3921254"
"SAOUHSC_02816","3921255"
"SAOUHSC_02817","3921256"
"SAOUHSC_02818","3921257"
"SAOUHSC_02819","3921258"
"SAOUHSC_02820","3921259"
"SAOUHSC_02821","3921260"
"SAOUHSC_02822","3921261"
"gene-SAOUHSC_A02680",NA
"SAOUHSC_02823","3921262"
"SAOUHSC_02824","3921263"
"SAOUHSC_02825","3921264"
"SAOUHSC_02826","3921265"
"SAOUHSC_02827","3921266"
"SAOUHSC_02828","3921267"
"SAOUHSC_02829","3921268"
"SAOUHSC_02830","3921269"
"SAOUHSC_02831","3921270"
"SAOUHSC_02832","3921271"
"SAOUHSC_02833","3921272"
"SAOUHSC_02834","3921273"
"SAOUHSC_02836","3921274"
"SAOUHSC_02837","3921275"
"SAOUHSC_02838","3921276"
"SAOUHSC_02839","3921277"
"SAOUHSC_02840","3921278"
"SAOUHSC_02841","3921279"
"SAOUHSC_02842","3921280"
"SAOUHSC_02843","3921281"
"SAOUHSC_02844","3921282"
"SAOUHSC_02845","3921519"
"SAOUHSC_02846","3921520"
"SAOUHSC_02848","3921521"
"SAOUHSC_02849","3921522"
"SAOUHSC_02850","3921523"
"SAOUHSC_02851","3921524"
"SAOUHSC_02852","3921525"
"SAOUHSC_02853","3921526"
"SAOUHSC_02855","3921527"
"SAOUHSC_02856","3921528"
"SAOUHSC_02857","3921529"
"SAOUHSC_02858","3921530"
"SAOUHSC_02859","3921531"
"SAOUHSC_02860","3921532"
"SAOUHSC_02861","3921533"
"SAOUHSC_02862","3921534"
"SAOUHSC_02863","3921535"
"SAOUHSC_02864","3921536"
"SAOUHSC_02865","3921537"
"SAOUHSC_02866","3921538"
"SAOUHSC_02867","3921539"
"SAOUHSC_02868","3921540"
"SAOUHSC_02869","3921541"
"SAOUHSC_02871","3921542"
"SAOUHSC_02872","3921543"
"SAOUHSC_02873","3921544"
"SAOUHSC_02874","3921545"
"SAOUHSC_02875","3921546"
"SAOUHSC_02876","3921547"
"SAOUHSC_02877","3921548"
"SAOUHSC_02879","3921549"
"SAOUHSC_02880","3921550"
"SAOUHSC_02881","3921551"
"SAOUHSC_02882","3921552"
"SAOUHSC_02883","3921553"
"SAOUHSC_02885","3921554"
"SAOUHSC_02886","3921555"
"SAOUHSC_02887","3921556"
"SAOUHSC_02888","3921557"
"SAOUHSC_02889","3921341"
"SAOUHSC_02890","3921342"
"SAOUHSC_02891","3921343"
"SAOUHSC_02892","3921344"
"SAOUHSC_02893","3921345"
"SAOUHSC_02894","3921346"
"SAOUHSC_02895","3921347"
"SAOUHSC_02896","3921348"
"SAOUHSC_02897","3921349"
"SAOUHSC_02898","3921350"
"SAOUHSC_02899","3921351"
"SAOUHSC_02900","3921352"
"SAOUHSC_02901","3921353"
"SAOUHSC_02902","3921354"
"SAOUHSC_02903","3921355"
"SAOUHSC_02904","3921356"
"SAOUHSC_02905","3921357"
"SAOUHSC_02906","3921358"
"SAOUHSC_02907","3921359"
"SAOUHSC_02908","3921360"
"SAOUHSC_02909","3921361"
"SAOUHSC_02910","3921362"
"SAOUHSC_02911","3921363"
"SAOUHSC_02912","3921364"
"SAOUHSC_02913","3921365"
"SAOUHSC_02914","3921366"
"SAOUHSC_02915","3921367"
"SAOUHSC_02916","3921368"
"SAOUHSC_02918","3921369"
"SAOUHSC_02919","3921370"
"SAOUHSC_02920","3921371"
"SAOUHSC_02921","3921372"
"SAOUHSC_02922","3921373"
"gene-SAOUHSC_A02771",NA
"SAOUHSC_02923","3921374"
"SAOUHSC_02924","3921375"
"SAOUHSC_02925","3921376"
"SAOUHSC_02926","3921377"
"SAOUHSC_02927","3921378"
"SAOUHSC_02928","3921379"
"SAOUHSC_02929","3921636"
"SAOUHSC_02930","3921637"
"SAOUHSC_02931","3921638"
"SAOUHSC_02932","3921639"
"SAOUHSC_02933","3921640"
"SAOUHSC_02934","3921641"
"SAOUHSC_02935","3921642"
"SAOUHSC_02936","3921643"
"SAOUHSC_02937","3921644"
"SAOUHSC_02939","3921645"
"SAOUHSC_02940","3921646"
"SAOUHSC_02941","3921647"
"SAOUHSC_02942","3921648"
"SAOUHSC_02943","3921649"
"SAOUHSC_02944","3921650"
"SAOUHSC_02945","3921651"
"SAOUHSC_02947","3921652"
"SAOUHSC_02948","3921653"
"SAOUHSC_02949","3921654"
"gene-SAOUHSC_A02794",NA
"SAOUHSC_02950","3921655"
"gene-SAOUHSC_A02795",NA
"SAOUHSC_02953","3921656"
"SAOUHSC_02954","3921657"
"SAOUHSC_02955","3921658"
"SAOUHSC_02956","3921659"
"SAOUHSC_02957","3921660"
"gene-SAOUHSC_A02801",NA
"SAOUHSC_02958","3921661"
"SAOUHSC_02960","3921662"
"SAOUHSC_02961","3921663"
"SAOUHSC_02962","3921664"
"SAOUHSC_02963","3921665"
"SAOUHSC_02964","3921666"
"SAOUHSC_02965","3921667"
"SAOUHSC_02967","3921668"
"SAOUHSC_02968","3921669"
"SAOUHSC_02969","3921670"
"gene-SAOUHSC_A02811",NA
"SAOUHSC_02970","3921671"
"SAOUHSC_02971","3921672"
"SAOUHSC_02972","3921673"
"SAOUHSC_02973","3921674"
"SAOUHSC_02974","3921458"
"SAOUHSC_02975","3921459"
"SAOUHSC_02976","3921460"
"SAOUHSC_02978","3921461"
"SAOUHSC_02979","3921462"
"SAOUHSC_02980","3921463"
"SAOUHSC_02982","3921464"
"SAOUHSC_02983","3921465"
"SAOUHSC_02984","3921466"
"SAOUHSC_02985","3921467"
"SAOUHSC_02986","3921468"
"SAOUHSC_02987","3921469"
"SAOUHSC_02988","3921470"
"SAOUHSC_02989","3921471"
"SAOUHSC_02990","3921472"
"SAOUHSC_02991","3921473"
"SAOUHSC_02992","3921474"
"SAOUHSC_02993","3921475"
"SAOUHSC_02994","3921476"
"SAOUHSC_02995","3921477"
"SAOUHSC_02996","3921478"
"SAOUHSC_02997","3921479"
"SAOUHSC_02998","3921480"
"SAOUHSC_02999","3921481"
"SAOUHSC_03000","3921482"
"SAOUHSC_03001","3921483"
"SAOUHSC_03002","3921484"
"SAOUHSC_03003","3921485"
"SAOUHSC_03004","3921486"
"SAOUHSC_03005","3921487"
"SAOUHSC_03006","3921488"
"gene-SAOUHSC_A02856",NA
"SAOUHSC_03008","3921489"
"SAOUHSC_03009","3921490"
"SAOUHSC_03010","3921491"
"SAOUHSC_03011","3921492"
"SAOUHSC_03012","3921493"
"SAOUHSC_03013","3921494"
"SAOUHSC_03014","3921495"
"SAOUHSC_03015","3921496"
"SAOUHSC_03016","3921283"
"SAOUHSC_03017","3921284"
"SAOUHSC_03018","3921285"
"SAOUHSC_03019","3921286"
"SAOUHSC_03020","3921287"
"SAOUHSC_03021","3921288"
"SAOUHSC_03022","3921289"
"SAOUHSC_03023","3921290"
"SAOUHSC_03024","3921291"
"SAOUHSC_03025","3921292"
"SAOUHSC_03026","3921293"
"SAOUHSC_03027","3921294"
"SAOUHSC_03028","3921295"
"SAOUHSC_03030","3921296"
"SAOUHSC_03031","3921297"
"SAOUHSC_03032","3921298"
"SAOUHSC_03033","3921299"
"SAOUHSC_03034","3921300"
"SAOUHSC_03035","3921301"
"SAOUHSC_03036","3921302"
"SAOUHSC_03037","3921303"
"SAOUHSC_03038","3921304"
"SAOUHSC_03040","3921305"
"SAOUHSC_03041","3921306"
"SAOUHSC_03042","3921307"
"SAOUHSC_03043","3921308"
"SAOUHSC_03045","3921309"
"SAOUHSC_03046","3921310"
"SAOUHSC_03047","3921311"
"SAOUHSC_03048","3921312"
"SAOUHSC_03049","3921313"
"SAOUHSC_03051","3921314"
"SAOUHSC_03052","3921315"
"SAOUHSC_03053","3921316"
"SAOUHSC_03054","3921317"
"SAOUHSC_03055","3921318"
